BRAND,PRODUCT,PROCESSOR,RAM,HDD,SSD,GRAPHIC_CARD,DISPLAY,OPERATING_SYSTEM,PRICE,IMAGE
Lenovo,Lenovo Ideapad S340 81WJ001UIN Laptop (10th Gen Core i5/ 4GB/ 1TB 256GB SSD/ Win10 Home/ 2GB Graph),Intel Core i5 10th Gen,4GB,500GB,24GB,Intel HD Graphics 4000,13.3,Windows 10,47390,https://cdn1.smartprix.com/rx-i3CQzHLzr-w103-h125/lenovo-ideapad-u310.jpg
Lenovo,Lenovo Ideapad L340 81LK00NRIN Gaming Laptop (9th Gen Core i5/ 8GB/ 512GB SSD/ Win10/ 4GB Graph),Intel Core i5 9th Gen,8GB,500GB,NO,Intel UHD 620,14,Windows 10,47390,https://cdn1.smartprix.com/rx-ibwjvVbf3-w103-h125/lenovo-thinkpad-e480.jpg
Lenovo,Lenovo G50-80 (80L000HSIN) Notebook (4th Gen Ci3/ 4GB/ 1TB/ Win8),Intel Core i3,4GB,500GB,NO,2 GB  Graphics Card,14,Windows 8,47090,https://cdn1.smartprix.com/rx-iQPdQjxDg-w103-h125/lenovo-ideapad-flex.jpg
Lenovo,Lenovo G50-30 80G001NSIN Notebook (1st Gen CDC/ 2GB/ 500GB/ Win8.1),Intel Celeron,2GB,500GB,NO,Intel HD Graphics 3000,14.1,DOS,47000,https://cdn1.smartprix.com/rx-iju40JX4E-w103-h125/lenovo-thinkpad-e430.jpg
Lenovo,Lenovo Ideapad 320 (80XV00PHIN) Laptop (APU Dual Core A6/ 4GB/ 1TB/ FreeDOS),AMD A6 9220 7th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,Windows 8,46999,https://cdn1.smartprix.com/rx-i4xeYSSFZ-w103-h125/lenovo-ideapad-u510.jpg
Lenovo,Lenovo G50-80 (80E502UKIN) Notebook (5th Gen Ci5/ 4GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 5th Gen,4GB,1TB,NO,2 GB  Graphics Card,15.6,Windows 8,46990,https://cdn1.smartprix.com/rx-i1VbTER1K-w103-h125/lenovo-essential-b50.jpg
Lenovo,Lenovo Ideapad 120S (81A400FTIN) Laptop (Pentium Quad Core/ 4GB/ 1TB/ Win10),Intel Pentium N4200,4GB,1TB,NO,2 GB NVIDIA Graphics Card,14,Windows 10,46990,https://cdn1.smartprix.com/rx-iFZr1rEfi-w103-h125/lenovo-yoga-520-81c8.jpg
Lenovo,Lenovo Ideapad 330 (81DC00YEIN) Laptop ( 7th Gen Core i3/ 4GB/ 1TB/ Win10),Intel Core i3 7th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,DOS,46990,https://cdn1.smartprix.com/rx-iaAsZaucE-w103-h125/lenovo-ideapad-300-8.jpg
Lenovo,Lenovo V130 (81HQ00EVIH) Laptop (7th Gen Ci3/ 4GB/ 1TB/ Win10),Intel Core i3 7th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,Windows 10,46990,https://cdn1.smartprix.com/rx-igBAke5md-w103-h125/lenovo-ideapad-330-1.jpg
Lenovo,Lenovo Ideapad 320 (80XV00T8IH) Laptop (AMD A6/ 4GB/ 1TB/ Win10),AMD A6 9220 APU A6,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,Windows 10,46990,https://cdn1.smartprix.com/rx-iq9yYKnAx-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo,Lenovo Ideapad S145 (81MV00NBIN) Laptop (Pentium Dual Core/ 4GB/ 1TB/ Win10),Intel Pentium 5th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,Windows 10,46990,https://cdn1.smartprix.com/rx-ibmZWzxnf-w103-h125/lenovo-ideapad-l340.webp
Lenovo,Lenovo G 50-70 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1) (59-436419),Intel Core i3 4th Gen,4GB,1TB,NO,Intel Integrated UHD,15.6,Windows 10,46990,https://cdn1.smartprix.com/rx-i9bGyLuRe-w103-h125/lenovo-ideapad-s145.jpg
Lenovo,Lenovo B40-45 (59-436667) Laptop (AMD APU E1/ 4GB/ 500GB/ 2GB Graph/DOS),AMD E1 APU,4GB,NO,256GB,Intel Integrated UHD,14,Windows 10,46990,https://cdn1.smartprix.com/rx-iNxGY4a3n-w103-h125/lenovo-thinkpad-e14.jpg
Lenovo,Lenovo ThinkPad E530 (3259-B51) Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win7 Prof/ 1GB Graph),Intel Core i5 3rd Gen,4GB,NO,256GB,Intel Integrated UHD,14,Windows 10,46990,https://cdn1.smartprix.com/rx-i9VyUJT7B-w103-h125/lenovo-ideapad-flex.jpg
Lenovo,Lenovo Thinkpad X1 20BTA0BXIG Ultrabook (4th Gen Ci5/ 4GB/ 512GB SSD/ Win8 1),Intel Core i5 4th Gen,4GB,1TB,NO,Intel UHD 620,15.6,Windows 10,46990,https://cdn1.smartprix.com/rx-i5Wv5hBF4-w103-h125/lenovo-ideapad-s145.jpg
Lenovo,Lenovo Ideapad 330-15IKB (81DE0089IN) Laptop (8th Gen Ci5/ 8GB/ 2TB/ Win10/ 4GB Graph),Intel Core i5 8250U 8th Gen,8GB,500GB,NO,Intel HD 620,14,DOS,46990,https://cdn1.smartprix.com/rx-iLIhjEkxL-w103-h125/lenovo-thinkpad-e480.jpg
Lenovo,Lenovo Ideapad 330 (81DE008PIN) Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10),Intel Core i5 8250U 8th Gen,8GB,1TB,NO,Intel HD,14,DOS,46800,https://cdn1.smartprix.com/rx-iwGaMt5WS-w103-h125/lenovo-thinkpad-e460.jpg
Lenovo,Lenovo Essential G500 (59-370244) Laptop (2nd Gen PDC/ 2GB/ 500GB/ Win8),Intel Pentium 2nd Gen,2GB,500GB,NO,Intel HD Graphics 4000,14.1,Windows 8,46700,https://cdn1.smartprix.com/rx-ijD8rxDTW-w103-h125/lenovo-thinkpad-e431.jpg
Lenovo,Lenovo Ideapad IP320-15ISK (80XH01KXIN) Laptop (6th Gen Ci3/ 4GB/ 1TB/ Win10),Intel Core i3 6th Gen,4GB,1TB,NO,2 GB AMD Graphics Card,15.6,Windows 10,46599,https://cdn1.smartprix.com/rx-iy013h5qM-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo,Lenovo Essential G500 (59-370254) Laptop (2nd Gen PDC/ 4GB/ 1TB/ Win8),Intel Pentium 2nd Gen,4GB,1TB,NO,2 GB AMD Graphics Card,15.6,DOS,46500,https://cdn1.smartprix.com/rx-iYIHp6oNT-w103-h125/lenovo-v110-80tha00v.jpg
Lenovo,Lenovo ThinkPad E431 (62774SQ) Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win8 Pro),Intel Core i5 3rd Gen,4GB,1TB,NO,Intel Integrated UHD,14,Windows 10,46500,https://cdn1.smartprix.com/rx-iyC4V9HnW-w103-h125/lenovo-v14-82c4a00pi.jpg
Lenovo,Lenovo G50-70 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1) (59-443003),Intel Core i3 4th Gen,4GB,1TB,NO,Intel UHD,14,Windows 10,46190,https://cdn1.smartprix.com/rx-itH0ymxtT-w103-h125/lenovo-thinkbook-14.jpg
Lenovo,Lenovo Ideapad 320 (80XL0414IN) Laptop (7th Gen Ci5/ 4GB/ 2TB/ Win10 Home/ 2GB Graph),Intel Core i5 7th Gen,4GB,1TB,NO,Intel HD 620,15.6,Windows 10,46000,https://cdn1.smartprix.com/rx-iWBJ1X284-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo,Lenovo Ideapad 330 (81DE01BPIN) Laptop (8th Gen Ci3/ 4GB/ 1TB/ Win10),Intel Core i3 8th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,Windows 10,45994,https://cdn1.smartprix.com/rx-i1KV7Uud4-w103-h125/lenovo-15-ideapad-33.jpg
Lenovo,Lenovo Thinkpad 20ALA0K-WIG Laptop (4th Gen Ci5/ 4GB/ 1TB/ Win8),Intel Core i5 4th Gen,4GB,1TB,NO,2 GB  Graphics Card,15.6,Windows 10,45990,https://cdn1.smartprix.com/rx-ioiI1PZPW-w103-h125/lenovo-ideapad-310-8.jpg
Lenovo,Lenovo Ideapad 310 (80TV00Y8IH) Laptop (7th Gen Ci5/ 4GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 7th Gen,4GB,1TB,NO,2 GB AMD Graphics Card,15.6,Windows 10,45990,https://cdn1.smartprix.com/rx-iLuC9GSne-w103-h125/lenovo-ideapad-330s.jpg
Lenovo,Lenovo Thinkpad E470 (20H10052IG) Laptop (6th Gen Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 6th Gen,4GB,2TB,NO,2 GB AMD Graphics Card,15.6,DOS,45990,https://cdn1.smartprix.com/rx-idka0i4Ty-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo,Lenovo V145 (81MT003CIH) Laptop (AMD A6/ 4GB/ 1TB HDD/ Win10),AMD APU A6 6th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,Windows 10,45990,https://cdn1.smartprix.com/rx-i2NKPEmNW-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo,Lenovo Ideapad 330 (81DE0167IN) Laptop (8th Gen Core i5/ 4GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,Windows 10,45990,https://cdn1.smartprix.com/rx-iEPPZwsog-w103-h125/lenovo-ip-520-80yl00.jpg
Lenovo,Lenovo Thinkpad P53 20QQS0JD0C Laptop (9th Gen Core i7/ 64GB/ 1TB SSD/ Win10/ 6GB Graph),Intel Core i7 9th Gen,64GB,1TB,NO,Intel HD 620,14,DOS,45990,https://cdn1.smartprix.com/rx-ilUiuXtdt-w103-h125/lenovo-thinkpad-e470.jpg
Lenovo,Lenovo ThinkPad E480 Laptop (8th Gen Ci5/ 8GB/ 500GB/ Win10 Pro),Intel Core i5 8th Gen,8GB,1TB,NO,Intel UHD 620,14,DOS,45990,https://cdn1.smartprix.com/rx-iTfj142G0-w103-h125/lenovo-thinkpad-e490.jpg
Lenovo,Lenovo Ideapad 330 (81DC00DJIN) Laptop (7th Gen Ci3/ 4GB/ 1TB/ Win10),Intel Core i3 7020U 7th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,Windows 10,45949,https://cdn1.smartprix.com/rx-ihrqDziLH-w103-h125/lenovo-ideapad-l340.jpg
Lenovo,Lenovo ThinkPad E480 (20KNS03D00) Laptop (8th Gen Ci5/ 4GB/ 1TB/ FreeDOS),Intel Core i5 8th Gen,4GB,2TB,NO,2 GB AMD Graphics Card,15.6,DOS,45899,https://cdn1.smartprix.com/rx-ilaJvW9nL-w103-h125/lenovo-ideapad-330-1.jpg
Lenovo,Lenovo Ideapad 330 (81DC00LCIN) Laptop (7th Gen Ci3/ 4GB/ 1TB/ Win10),Intel Core i3 7th Gen,4GB,1TB,NO,2 GB Nvidia  Graphics Card,14,Windows 8,45839,https://cdn1.smartprix.com/rx-iYsPJJiCH-w103-h125/lenovo-thinkpad-edge.jpg
Lenovo,Lenovo Ideapad 330 (81DC00LCIN) Laptop (7th Gen Core i3/ 4GB/ 1TB/ Win10),Intel Core i3 7th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,DOS,45829,https://cdn1.smartprix.com/rx-igLtypUUO-w103-h125/lenovo-ideapad-310-8.jpg
Lenovo,Lenovo Ideapad 320 (80XH01JFIN) Laptop (6th Gen Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 6th Gen,4GB,500GB,NO,2 GB NVIDIA Graphics Card,15.6,Windows 8,45750,https://cdn1.smartprix.com/rx-i3L9I8C3a-w103-h125/lenovo-ideapad-ultra.jpg
Lenovo,Lenovo Ideapad 3 15IIL05  81WE00RNIN Laptop (10th Gen Core i5 / 8GB/ 1TB/ Win10 Home),Intel Core i5 10th Gen,8GB,NO,128GB,Intel GMA HD,13.3,Windows 10,45502,https://cdn1.smartprix.com/rx-iromPHgIf-w103-h125/lenovo-chao-7000-lap.jpg
Lenovo,Lenovo Ideapad 320 (80XH01QGIH) Laptop (6th Gen Core i3/ 8GB/ 1TB/ Win 10/ 2GB Graph),Intel Core i3 6th Gen,8GB,1TB,NO,Intel HD,14.1,Windows 10,45500,https://cdn1.smartprix.com/rx-iNzlf3Xgy-w103-h125/lenovo-b41-80-busine.jpg
Lenovo,Lenovo Ideapad 530s (81EV00BPIN) Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10),Intel Core i5 8th Gen,8GB,1TB,NO,Intel UHD Graphics 620,15.6,Windows 10,45500,https://cdn1.smartprix.com/rx-iD2ghE4EN-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo,Lenovo Ideapad C340 81N400HBIN (8th Gen Core i3/ 8GB/ 512GB SSD/ Win10),Intel Core i3 8th Gen,8GB,1TB,NO,NVIDIA GeForce 920MX,15.6,Windows 10,45500,https://cdn1.smartprix.com/rx-ia2zx2tPH-w103-h125/lenovo-ideapad-310-8.jpg
Lenovo,Lenovo Ideapad L340 81LK004LIN Gaming Laptop (9th Gen Core i5/ 8GB/ 1TB/ 3GB Graph/ Win10),Intel Core i5 9th Gen,8GB,500GB,NO,Intel,14,Windows 7,45499,https://cdn1.smartprix.com/rx-iuonuowFF-w103-h125/lenovo-thinkpad-e450.jpg
Lenovo,Lenovo ThinkPad E431 (62771Q5) Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8),Intel Core i3,4GB,1TB,NO,Intel Integrated UHD 620,15.6,Windows 10,45390,https://cdn1.smartprix.com/rx-ioq5DgsFK-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo,Lenovo ThinkPad X1 Carbon (20HQA0LB00) Laptop (7th Gen Ci7/ 16GB/ 512GB SSD/ Win10),Intel Core i7 7500U 7th Gen,16GB,1TB,NO,Intel UHD 620,15.6,Windows 10,45258,https://cdn1.smartprix.com/rx-ijH063kdM-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo,Lenovo Ideapad 320 (80XG009VIN) Laptop (6th Gen Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 6th Gen,4GB,500GB,NO,2 GB NVIDIA Graphics Card,14,Windows 8,45000,https://cdn1.smartprix.com/rx-iCPaQir5a-w103-h125/lenovo-ideapad-flex.jpg
Lenovo,Lenovo Ideapad 310 (80TV0071IH) Laptop (7th Gen Ci5/ 4GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 7th Gen,8GB,500GB,8GB,2 GB NVIDIA Graphics Card,14,Windows 10,45000,https://cdn1.smartprix.com/rx-iX96RkHso-w103-h125/lenovo-yoga-500-lapt.jpg
Lenovo,Lenovo Ideapad 330s 81F401FVIN Laptop (8th Gen Core i3/ 4GB/ 1TB/ Win10 Home),Intel Core i3 8th Gen,4GB,500GB,NO,2 GB AMD Graphics Card,15.6,DOS,44999,https://cdn1.smartprix.com/rx-iBbHhhTR6-w103-h125/lenovo-essential-g51.jpg
Lenovo,Lenovo G50-80 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Linux) (80EW018JIH),Intel Core i5 4th Gen,4GB,1TB,NO,Intel Integrated UHD,14,Windows 10,44999,https://cdn1.smartprix.com/rx-i5fnsZoPq-w103-h125/lenovo-ideapad-s340.jpg
Lenovo,Lenovo Ideapad 330S (81F500NPIN) Laptop (8th Gen Ci5/ 4GB/ 1TB 16GB SSD/ Win10/ 4GB Graph),Intel Core i5 8th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,14,Windows 10,44994,https://cdn1.smartprix.com/rx-iseNNR0ga-w103-h125/lenovo-yoga-520-81c8.jpg
Lenovo,Lenovo ThinkPad E530 (3259BK9) Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win7 HB),Intel Core i3 3rd Gen,2GB,500GB,NO,Intel HD Graphics 4000,14,Windows 8,44990,https://cdn1.smartprix.com/rx-iiI4Kpjzr-w103-h125/lenovo-thinkpad-e431.jpg
Lenovo,Lenovo Essential G560 (59-322321) Laptop (1st Gen Ci5/ 2GB/ 500GB/ DOS),Intel 1st Gen Core i5,2GB,500GB,NO,Intel HD Graphics 4400,15.6,DOS,44990,https://cdn1.smartprix.com/rx-igyXTnTNh-w103-h125/lenovo-thinkpad-x240.jpg
Lenovo,Lenovo Ideapad 510s (80UV006MIH) Laptop (7th Gen Ci5/ 4GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 7th Gen,4GB,1TB,NO,2 GB  Graphics Card,15.6,Windows 10,44990,https://cdn1.smartprix.com/rx-i6GhjCqQt-w103-h125/lenovo-ideapad-300-1.jpg
Lenovo,Lenovo V310 (80SX0054IH) Laptop (6th Gen Ci3/ 4GB/ 1TB/ Win10),Intel Core i3 6th Gen,4GB,2TB,NO,2 GB AMD Graphics Card,15.6,DOS,44990,https://cdn1.smartprix.com/rx-i703So0YL-w103-h125/lenovo-ideapad-330-1.jpg
Lenovo,Lenovo Ideapad 320 (80XV010DIN) Laptop (7th Gen APU Quad Core E2/ 4GB/ 1TB/ Win10 Home),AMD E2 APU 7th Gen,4GB,2TB,NO,2 GB AMD Graphics Card,15.6,DOS,44990,https://cdn1.smartprix.com/rx-imBuHa1er-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo,Lenovo Ideapad 110 (80UC004RIH) Laptop (6th Gen Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 6th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,Windows 10,44990,https://cdn1.smartprix.com/rx-iAXUitUKd-w103-h125/lenovo-ideapad-130-1.jpg
Lenovo,Lenovo Ideapad 330 (81D1004CIN) Laptop (Pentium Quad Core/ 4GB/ 1TB/ Win10),Intel Pentium N5000 7th Gen,4GB,1TB,256GB,AMD Radeon Vega 8,14,Windows 10,44990,https://cdn1.smartprix.com/rx-i51qsL1JX-w103-h125/lenovo-ideapad-s340.jpg
Lenovo,Lenovo V130 (81HN00FQIH) Laptop (7th Gen Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 7th Gen,4GB,1TB,NO,4 GB NVIDIA Graphics Card,15.6,DOS,44990,https://cdn1.smartprix.com/rx-iWfZiGASj-w103-h125/lenovo-ideapad-330-1.jpg
Lenovo,Lenovo B4070 B SeriesLaptop(4th gen Ci3/4GB/ 500 GB /DOS),Intel Core i3 4th Gen,4GB,NO,256GB,Intel Integrated UHD,14,Windows 10,44990,https://cdn1.smartprix.com/rx-inZApqPL5-w103-h125/lenovo-ideapad-c340.jpg
Lenovo,Lenovo Essential G510 (59-382843) Laptop (4th Gen Ci5/ 4GB/ 500GB/ DOS/ 2GB Graph),Intel Core i5,4GB,NO,256GB,Intel Integrated UHD 620,14,Windows 10,44990,https://cdn1.smartprix.com/rx-izjKjOc2j-w103-h125/lenovo-c340-81n400cx.jpg
Lenovo,Lenovo Ideapad 110 (80UD00RWIH) Laptop (6th Gen Ci3/ 4GB/ 500GB/ FreeDOS),Intel Core i3 6th Gen,4GB,1TB,NO,Intel UHD,15.6,Windows 10,44990,https://cdn1.smartprix.com/rx-isP0Go0dL-w103-h125/lenovo-ideapad-slim.jpg
Lenovo,Lenovo Thinkpad E480 (20KNS0R300) Laptop (7th Gen Core i3/ 4GB/ 500GB/ FreeDOS),Intel Core i3 7th Gen,4GB,NO,256GB,Intel UHD,14,Windows 10,44990,https://cdn1.smartprix.com/rx-iwVHKvzPu-w103-h125/lenovo-ideapad-slim.jpg
Lenovo,Lenovo Ideapad Z580 (59-383172) Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win8/ 1GB Graph),Intel Core i5 3rd Gen,4GB,500GB,NO,Intel HD Graphics 4600,14.22,Windows 8,44945,https://cdn1.smartprix.com/rx-iNDevsI92-w103-h125/lenovo-thinkpad-l440.jpg
Lenovo,Lenovo Yoga 2 in 1 (80U20024IH) Laptop (CDC/ 4GB/ 500GB/ Win10),Intel Celeron,4GB,1TB,NO,Intel Integrated UHD,15.6,Windows 10,44891,https://cdn1.smartprix.com/rx-iWLNpOO10-w103-h125/lenovo-ideapad-3-15i.jpg
Lenovo,Lenovo G50-30 Laptop (80G000D4IN) (4th Gen CDC/ 2GB/ 500GB/ FreeDOS),Intel Celeron 4th Gen,2GB,500GB,NO,Intel HD Graphics 4000,14,DOS,44800,https://cdn1.smartprix.com/rx-izMTX2anI-w103-h125/lenovo-thinkpad-e431.jpg
Lenovo,Lenovo Ideapad 330 (81DE01PQIN) Laptop (8th Gen Ci5/ 4GB/ 1TB/ Win10),Intel Core i5 8th Gen,4GB,1TB,NO,4 GB NVIDIA Graphics Card,15.6,Windows 8,44795,https://cdn1.smartprix.com/rx-iFlT6ClPD-w103-h125/lenovo-y50-notebook.jpg
Lenovo,Lenovo C340 81N400CXIN Laptop (8th Gen Core i3/ 4GB/ 256GB SSD/ Win10 Home),Intel Core i3 8th Gen,4GB,500GB,NO,Intel HD Graphics,14,Windows 7,44500,https://cdn1.smartprix.com/rx-iDDcKjGCd-w103-h125/lenovo-thinkpad-e431.jpg
Lenovo,Lenovo Ideapad 320 (80XV00YDIN) Laptop (7th Gen APU Dual Core A9/ 8GB/ 1TB/ FreeDOS/ 2GB Graph),AMD A9 APU 7th Gen,8GB,1TB,NO,Intel HD,14,Windows 10,44500,https://cdn1.smartprix.com/rx-iDXZjFM9j-w103-h125/lenovo-thinkpad-e470.jpg
Lenovo,Lenovo Ideapad 330-15IKB (81DE012CIN) Laptop (8th Gen Ci5/ 8GB/ 2TB/ FreeDOS/ 2GB Graph),Intel Core i5 8th Gen,8GB,500GB,NO,Intel HD 620,14,Windows 10,44500,https://cdn1.smartprix.com/rx-i2UXwHSx4-w103-h125/lenovo-thinkpad-e480.jpg
Lenovo,Lenovo Ideapad 110 (80T70019IH) Laptop (CDC/ 4GB/ 1TB/ FreeDOS),Intel Celeron N3060,4GB,1TB,NO,2 GB  Graphics Card,15.6,DOS,44490,https://cdn1.smartprix.com/rx-idvnNgPJZ-w103-h125/lenovo-z50-70-notebo.jpg
Lenovo,Lenovo IdeaPad 330 (81DE014NIN) Laptop (8th Gen Ci5/ 4GB/ 1TB/ FreeDOS/ 2GB Graph),Intel Core i5 8th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,DOS,44490,https://cdn1.smartprix.com/rx-iqmL9OdmO-w103-h125/lenovo-ideapad-l340.jpg
Lenovo,Lenovo Thinkpad L440 (20AS-A1K8IG) (4th Gen Ci3/ 4GB/ 500GB/ Free DOS),Intel Core i3 4th Gen,4GB,1TB,NO,Intel Integrated HD Graphics,14,Windows 10,44490,https://cdn1.smartprix.com/rx-iOnv6onUN-w103-h125/lenovo-ideapad-310-8.jpg
Lenovo,Lenovo X390 20SCS01F00 Business Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Pro),Intel Core i5 10th Gen,8GB,NO,1TB,Intel UHD Graphics,15,Windows 10,44385,https://cdn1.smartprix.com/rx-iK20vhE7G-w103-h125/lenovo-thinkpad-e14.webp
Lenovo,Lenovo V130 (81HQ00ESIH) Laptop (7th Gen Core i3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 7th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,Windows 8,44222,https://cdn1.smartprix.com/rx-iqRhfa6Xt-w103-h125/lenovo-ideapad-z500.jpg
Lenovo,Lenovo 300 Yoga Series 80M0007KIN Laptop (PQC/ 4GB/ 500GB/ Win10/ Touch),Intel Pentium,4GB,500GB,NO,Intel HD Graphics 4600,14,DOS,44200,https://cdn1.smartprix.com/rx-iBglGWHm4-w103-h125/lenovo-thinkpad-l440.jpg
Lenovo,Lenovo ThinkPad L470 (20J5A08WIG) Laptop (7th Gen Ci5/ 4GB/ 1TB/ Free DOS),Intel Core i5 7200U 7th Gen,4GB,1TB,NO,2 GB Nvidia Graphics Card,14,Windows 10,44021,https://cdn1.smartprix.com/rx-iNXmT5uqF-w103-h125/lenovo-ideapad-s145.jpg
Lenovo,Lenovo G50-70 Ideapad (59-422432) Laptop (4th Gen Intel Ci3/ 2GB/ 1TB/ Free DOS/ 2GB Graph),Intel Core i3 4th Gen,2GB,500GB,NO,1 GB NVIDIA Graphics Card,15.6,Windows 8,44000,https://cdn1.smartprix.com/rx-iFAo87QMz-w103-h125/lenovo-ideapad-z580.jpg
Lenovo,Lenovo Ideapad 330 (81DE01Y0IN) Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8GB,1TB,NO,Intel HD 520,14,Windows 10,44000,https://cdn1.smartprix.com/rx-iG8piVCJw-w103-h125/lenovo-v310-80sx0054.jpg
Lenovo,Lenovo V130-15IKB (81HN00HUIH) Laptop (6th Gen Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 6th Gen,4GB,2TB,NO,2 GB NVIDIA Graphics Card,15.6,DOS,43999,https://cdn1.smartprix.com/rx-i1e3okpLp-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo,Lenovo IdeaPad D330 Laptop (Intel Celeron N4100/ 4GB/ 64GB SSD/ Win10),Intel Celeron N4100,4GB,NO,256GB,Radeon Vega 3 Graphics,14,Windows 10,43999,https://cdn1.smartprix.com/rx-iPfq3eyZq-w103-h125/lenovo-ideapad-c340.jpg
Lenovo,Lenovo ThinkPad T490 20RYS01J00 Laptop (10th Gen Core i5/ 16GB/ 512GB SSD/ Win10 Home),Intel Core i5 10th Gen,16GB,1TB,NO,Intel UHD 620,15.6,Windows 10,43990,https://cdn1.smartprix.com/rx-ijtbF3SFW-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo,Lenovo ThinkPad T480 (20L5S08M00) Laptop (8th Gen Ci7/ 16GB/ 512GB SSD/ Win10 Pro),Intel Core i7 8550U 8th Gen,16GB,1TB,NO,Intel UHD 620,15.6,Windows 10,43990,https://cdn1.smartprix.com/rx-ikGRfXEqS-w103-h125/lenovo-ideapad-330s.jpg
Lenovo,Lenovo Essential B490 (59-376926) Laptop (CDC/ 2GB/ 500GB/ DOS),Intel Celeron,2GB,1TB,NO,Intel HD Graphics 4400,14,Windows 8,43990,https://cdn1.smartprix.com/rx-ieRWPWRh5-w103-h125/lenovo-b40-70-notebo.jpg
Lenovo,Lenovo Thinkpad E470 (20H1A018IG) Laptop (7th Gen Ci5/ 4GB/ 1TB/ Win10),Intel Core i5 7th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,Windows 10,43990,https://cdn1.smartprix.com/rx-iixcrZVVj-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo,Lenovo IdeaPad S145-15AST (81N30063IN) Laptop (AMD A6/ 4GB/ 1TB/ Win10),AMD A6 7th Gen,4GB,1TB,NO,2 GB NVIDIA Graphics Card,15.6,Windows 10,43990,https://cdn1.smartprix.com/rx-iCFP5dlhd-w103-h125/lenovo-ideapad-320e.jpg
Lenovo,Lenovo Ideapad 3 81WE00S2IN Laptop (10th Gen Core i3/ 4GB/ 1TB HDD/ FreeDOS),Intel Core i3 10th Gen,4GB,1TB,NO,2 GB Nvidia Graphics Card,15.6,DOS,43990,https://cdn1.smartprix.com/rx-iAdOOPDUn-w103-h125/lenovo-ideapad-310-8.jpg
Lenovo,Lenovo Ideapad S145 81N300KTIN Laptop (AMD A9-9425/ 4GB/ 1TB/ Win10 Home),AMD APU A9 7th Gen,4GB,1TB,NO,4 GB NVIDIA Graphics Card,15.6,Windows 10,43990,https://cdn1.smartprix.com/rx-iyAqft4zi-w103-h125/lenovo-ideapad-330-8.jpg
